Sample,Sim_Id,Prevalence,AgeBin,NationalARTPrevalence,Count,NationalARTPrevalence--Beta-beta,NationalARTPrevalence--Beta-alpha,Gender,Year
327,11a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7801914580265096,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2027194066749073,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.4372384937238494,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2642192347466391,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3529674252565819,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5508816120906801,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3217942467089225,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5915721231766613,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7867803837953091,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7749155405405406,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7174887892376681,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8403083700440529,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
326,12a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7929500342231348,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.19803370786516852,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.4350467289719626,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.21403508771929824,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.324181626187962,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.526878612716763,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2821021318790283,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5915750915750916,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7783481101259916,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7278911564625851,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7159383033419023,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8365287588294652,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
325,13a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7753444012716355,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.21664275466284075,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.4546858908341915,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.1946795646916566,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3401880141010576,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5018808777429468,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3031413612565445,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5854092526690391,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7768987341772152,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7310717797443461,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.6974729241877257,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8379857690202518,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
324,14a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7785028790786949,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2149122807017544,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.4929364278506559,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2487309644670051,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3697767601602748,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5505830444374409,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3221821924858466,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5863453815261044,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7897435897435897,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7382617382617382,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7037297677691766,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8428258488499453,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
323,16a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7696060037523452,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.21997300944669365,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.4453053783044667,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2094776521270867,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.32558139534883723,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5058139534883721,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.28419010669253153,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.599647266313933,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7831435079726652,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7439080459770115,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7128378378378378,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8347868217054264,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
322,17a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7860432164364152,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2188976377952756,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.4507462686567164,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2572639225181598,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3444564047362756,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5173519976669583,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.25390835579514826,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5919661733615222,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7879714576962283,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7744360902255639,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7037815126050421,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8370714101572571,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
321,18a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7841293719443401,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.210161662817552,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.4247121346324181,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.23567921440261866,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.3247652001977261,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5164866401364412,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.2837769964841788,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.5891980360065466,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8004366812227074,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7473970122227253,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.750906892382104,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.8358430017279684,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
320,19a1b21b-24b6-e811-a2c0-c4346bcb7275,0.7817649212742586,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.2457466918714556,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.4763476347634764,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.2014806980433633,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.34929006085192704,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.5417654808959157,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.2884318766066838,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.6521145975443383,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.8078459861968761,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.7262103505843072,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.7224622030237581,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.8577991686720631,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
339,43a1c721-24b6-e811-a2c0-c4346bcb7275,0.7885048835462058,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.1821705426356589,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.408675799086758,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.22769064359113034,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.3236493374108053,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.5044604316546762,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.2578768783325254,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.5622710622710623,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.7798249654537079,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.7355704697986577,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.7233656174334141,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.8393653941497273,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
338,44a1c721-24b6-e811-a2c0-c4346bcb7275,0.7688984881209503,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.1702127659574468,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.4158642824392481,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.24413710162357186,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.3057022175290391,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.4614708467623792,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.2388297872340425,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.5941499085923218,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.7850602409638554,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.7645034414945919,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.716624685138539,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.8305084745762712,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
337,46a1c721-24b6-e811-a2c0-c4346bcb7275,0.7755800684670977,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.2054402290622763,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.4679938744257274,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.2871603622802344,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.35584581076776045,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.5336862367661213,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.3125386040765905,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.5747011952191236,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.8100933488914819,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.8029400079459674,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.7027901334411646,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.8642702808878413,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
336,47a1c721-24b6-e811-a2c0-c4346bcb7275,0.8198454656364376,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.20464700625558532,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.4308828702075273,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.22761596548004315,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.32112068965517243,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.4973964790478552,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.29053708439897696,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.6110429447852761,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.7920689655172414,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.7651612903225806,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.6929776810016332,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.847421356730152,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
335,49a1c721-24b6-e811-a2c0-c4346bcb7275,0.8086642599277978,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.2311827956989247,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.4593417231364956,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.2042129900526624,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.3388888888888889,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.5143454871488344,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.2813141683778234,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.593128390596745,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.7990147783251231,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.7284735812133072,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.7413563829787234,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.8518114955053119,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
333,4ba1c721-24b6-e811-a2c0-c4346bcb7275,0.7779001468428781,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.2236024844720497,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.4137931034482759,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.1956521739130435,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.3185085354896676,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.5049273858921162,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.27075420510037984,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.6099290780141844,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.7864864864864864,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.7452402538531279,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.7318970676241772,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.8403552721475746,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
334,4aa1c721-24b6-e811-a2c0-c4346bcb7275,0.7860962566844921,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.1853932584269663,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.4183989385227776,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.21476510067114093,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.3103051237766264,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.4939098660170524,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.2743995912110373,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.5916824196597353,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.7890551917680075,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.7468590041879944,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.6964924838940587,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.8391141942369263,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
332,4ca1c721-24b6-e811-a2c0-c4346bcb7275,0.7853658536585366,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.1814516129032258,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.4325492078732597,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.21415716856628675,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.3286180631120784,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.5089364195722238,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.2792008196721312,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.5796545105566219,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.7862453531598513,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.7590301830776843,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
331,4ea1c721-24b6-e811-a2c0-c4346bcb7275,0.7126816380449141,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
